transaction_id,contract_id,client_id,payment_amt,payment_code,transaction_datetime,total_amount_paid_before,avg_amount_per_transaction_before,num_payments_before,num_contracts_before,num_defaults_before,entity_type,entity_year_established,entity_age
2935,711,368,50.0,PAYMENT,2017-08-20 18:09:09,5050.04,5050.04,1,1,0,Individual/Sole Trader,2016,9
3257,711,368,466.67,PAYMENT,2017-08-23 18:09:17,5100.04,2550.02,2,1,0,Individual/Sole Trader,2016,9
3258,711,368,66.66,PAYMENT,2017-08-23 18:09:17,5566.71,1855.57,3,1,0,Individual/Sole Trader,2016,9
4774,711,368,416.67,PAYMENT,2017-09-20 18:08:10,5633.37,1408.34,4,1,0,Individual/Sole Trader,2016,9
4775,711,368,66.66,PAYMENT,2017-09-20 18:08:10,6050.04,1210.01,5,1,0,Individual/Sole Trader,2016,9
6462,711,368,416.67,PAYMENT,2017-10-22 17:08:14,6116.7,1019.45,6,1,0,Individual/Sole Trader,2016,9
6463,711,368,66.66,PAYMENT,2017-10-22 17:08:14,6533.37,933.34,7,1,0,Individual/Sole Trader,2016,9
6641,711,368,416.67,DEFAULT,2017-10-24 17:08:10,6600.03,825.0,8,1,0,Individual/Sole Trader,2016,9
6642,711,368,66.66,DEFAULT,2017-10-24 17:08:10,6600.03,825.0,8,1,1,Individual/Sole Trader,2016,9
6793,711,368,416.67,PAYMENT,2017-10-26 17:08:14,6600.03,825.0,8,1,2,Individual/Sole Trader,2016,9
6794,711,368,66.66,PAYMENT,2017-10-26 17:08:14,7016.7,779.63,9,1,2,Individual/Sole Trader,2016,9
8189,711,368,416.67,PAYMENT,2017-11-20 17:08:15,7083.36,708.34,10,1,2,Individual/Sole Trader,2016,9
8190,711,368,66.66,PAYMENT,2017-11-20 17:08:15,7500.03,681.82,11,1,2,Individual/Sole Trader,2016,9
9959,711,368,416.67,PAYMENT,2017-12-20 17:08:16,7566.69,630.56,12,1,2,Individual/Sole Trader,2016,9
9960,711,368,66.66,PAYMENT,2017-12-20 17:08:16,7983.36,614.1,13,1,2,Individual/Sole Trader,2016,9
11702,711,368,416.67,PAYMENT,2018-01-21 17:08:20,8050.02,575.0,14,1,2,Individual/Sole Trader,2016,9
11703,711,368,66.66,PAYMENT,2018-01-21 17:08:20,8466.69,564.45,15,1,2,Individual/Sole Trader,2016,9
13627,711,368,416.67,PAYMENT,2018-02-20 17:08:23,8533.35,533.33,16,1,2,Individual/Sole Trader,2016,9
13628,711,368,66.66,PAYMENT,2018-02-20 17:08:23,8950.02,526.47,17,1,2,Individual/Sole Trader,2016,9
15536,711,368,416.67,PAYMENT,2018-03-20 17:08:24,9016.68,500.93,18,1,2,Individual/Sole Trader,2016,9
15537,711,368,66.66,PAYMENT,2018-03-20 17:08:24,9433.35,496.49,19,1,2,Individual/Sole Trader,2016,9
17631,711,368,416.67,PAYMENT,2018-04-22 18:08:31,9500.01,475.0,20,1,2,Individual/Sole Trader,2016,9
17632,711,368,66.66,PAYMENT,2018-04-22 18:08:31,9916.68,472.22,21,1,2,Individual/Sole Trader,2016,9
19862,711,368,416.67,PAYMENT,2018-05-20 18:08:31,9983.34,453.79,22,1,2,Individual/Sole Trader,2016,9
19863,711,368,66.66,PAYMENT,2018-05-20 18:08:31,10400.01,452.17,23,1,2,Individual/Sole Trader,2016,9
22515,711,368,416.67,PAYMENT,2018-06-20 18:08:45,10466.67,436.11,24,1,2,Individual/Sole Trader,2016,9
22516,711,368,66.66,PAYMENT,2018-06-20 18:08:45,10883.34,435.33,25,1,2,Individual/Sole Trader,2016,9
25153,711,368,416.67,PAYMENT,2018-07-22 18:08:07,10950.0,421.15,26,1,2,Individual/Sole Trader,2016,9
25154,711,368,66.66,PAYMENT,2018-07-22 18:08:07,11366.67,420.99,27,1,2,Individual/Sole Trader,2016,9
7175,875,369,7049.96,PAYMENT,2017-11-05 17:08:12,0.0,0.0,0,0,0,Individual/Sole Trader,2001,24
7176,875,369,50.0,PAYMENT,2017-11-05 17:08:12,7049.96,7049.96,1,1,0,Individual/Sole Trader,2001,24
7470,875,369,633.33,PAYMENT,2017-11-08 17:08:13,7099.96,3549.98,2,1,0,Individual/Sole Trader,2001,24
7471,875,369,93.33,PAYMENT,2017-11-08 17:08:13,7733.29,2577.76,3,1,0,Individual/Sole Trader,2001,24
9016,875,369,583.33,PAYMENT,2017-12-05 17:08:14,7826.62,1956.66,4,1,0,Individual/Sole Trader,2001,24
9017,875,369,93.33,PAYMENT,2017-12-05 17:08:14,8409.95,1681.99,5,1,0,Individual/Sole Trader,2001,24
10803,875,369,583.33,PAYMENT,2018-01-07 17:08:21,8503.28,1417.21,6,1,0,Individual/Sole Trader,2001,24
10804,875,369,93.33,PAYMENT,2018-01-07 17:08:21,9086.61,1298.09,7,1,0,Individual/Sole Trader,2001,24
12547,875,369,583.33,PAYMENT,2018-02-05 17:08:19,9179.94,1147.49,8,1,0,Individual/Sole Trader,2001,24
12548,875,369,93.33,PAYMENT,2018-02-05 17:08:19,9763.27,1084.81,9,1,0,Individual/Sole Trader,2001,24
14470,875,369,583.33,PAYMENT,2018-03-05 17:08:26,9856.6,985.66,10,1,0,Individual/Sole Trader,2001,24
14471,875,369,93.33,PAYMENT,2018-03-05 17:08:26,10439.93,949.08,11,1,0,Individual/Sole Trader,2001,24
16470,875,369,583.33,PAYMENT,2018-04-05 18:08:25,10533.26,877.77,12,1,0,Individual/Sole Trader,2001,24
16471,875,369,93.33,PAYMENT,2018-04-05 18:08:25,11116.59,855.12,13,1,0,Individual/Sole Trader,2001,24
16736,875,369,583.33,DEFAULT,2018-04-09 18:08:24,11209.92,800.71,14,1,0,Individual/Sole Trader,2001,24
16737,875,369,93.33,DEFAULT,2018-04-09 18:08:24,11209.92,800.71,14,1,1,Individual/Sole Trader,2001,24
17126,875,369,583.33,PAYMENT,2018-04-15 18:08:28,11209.92,800.71,14,1,2,Individual/Sole Trader,2001,24
17127,875,369,93.33,PAYMENT,2018-04-15 18:08:28,11793.25,786.22,15,1,2,Individual/Sole Trader,2001,24
17419,875,369,583.33,DEFAULT,2018-04-18 18:08:27,11886.58,742.91,16,1,2,Individual/Sole Trader,2001,24
17420,875,369,93.33,DEFAULT,2018-04-18 18:08:27,11886.58,742.91,16,1,3,Individual/Sole Trader,2001,24
17865,875,369,583.33,PAYMENT,2018-04-23 18:08:29,11886.58,742.91,16,1,4,Individual/Sole Trader,2001,24
17866,875,369,93.33,PAYMENT,2018-04-23 18:08:29,12469.91,733.52,17,1,4,Individual/Sole Trader,2001,24
18077,875,369,583.33,DEFAULT,2018-04-26 18:08:29,12563.24,697.96,18,1,4,Individual/Sole Trader,2001,24
18078,875,369,93.33,DEFAULT,2018-04-26 18:08:29,12563.24,697.96,18,1,5,Individual/Sole Trader,2001,24
18329,875,369,50.0,PAYMENT,2018-04-29 18:08:32,12563.24,697.96,18,1,6,Individual/Sole Trader,2001,24
18331,875,369,100.0,PAYMENT,2018-04-29 18:08:32,12613.24,663.85,19,1,6,Individual/Sole Trader,2001,24
18436,875,369,50.0,DEFAULT,2018-05-01 18:08:29,12713.24,635.66,20,1,6,Individual/Sole Trader,2001,24
18437,875,369,100.0,DEFAULT,2018-05-01 18:08:29,12713.24,635.66,20,1,7,Individual/Sole Trader,2001,24
19427,875,369,4083.3,PAYMENT,2018-05-14 18:08:30,12713.24,635.66,20,1,8,Individual/Sole Trader,2001,24
15677,1180,370,20050.04,PAYMENT,2018-03-22 17:08:24,0.0,0.0,0,0,0,Australian Private Company,2013,12
15678,1180,370,50.0,PAYMENT,2018-03-22 17:08:24,20050.04,20050.04,1,1,0,Australian Private Company,2013,12
15869,1180,370,1716.67,PAYMENT,2018-03-25 17:08:29,20100.04,10050.02,2,1,0,Australian Private Company,2013,12
15870,1180,370,266.66,PAYMENT,2018-03-25 17:08:29,21816.71,7272.24,3,1,0,Australian Private Company,2013,12
17777,1180,370,1666.67,PAYMENT,2018-04-22 18:08:35,22083.37,5520.84,4,1,0,Australian Private Company,2013,12
17778,1180,370,266.66,PAYMENT,2018-04-22 18:08:35,23750.04,4750.01,5,1,0,Australian Private Company,2013,12
20198,1180,370,1666.67,PAYMENT,2018-05-22 18:08:32,24016.7,4002.78,6,1,0,Australian Private Company,2013,12
20199,1180,370,266.66,PAYMENT,2018-05-22 18:08:32,25683.37,3669.05,7,1,0,Australian Private Company,2013,12
20320,1180,370,1666.67,DEFAULT,2018-05-24 18:08:32,25950.03,3243.75,8,1,0,Australian Private Company,2013,12
20321,1180,370,266.66,DEFAULT,2018-05-24 18:08:32,25950.03,3243.75,8,1,1,Australian Private Company,2013,12
20361,1180,370,1666.67,PAYMENT,2018-05-24 18:08:33,25950.03,3243.75,8,1,2,Australian Private Company,2013,12
20362,1180,370,266.66,PAYMENT,2018-05-24 18:08:33,27616.7,3068.52,9,1,2,Australian Private Company,2013,12
21112,1180,370,552.97,PAYMENT,2018-06-04 18:09:10,27883.36,2788.34,10,1,2,Australian Private Company,2013,12
21113,1180,370,15000.03,PAYMENT,2018-06-04 18:09:10,28436.33,2585.12,11,1,2,Australian Private Company,2013,12
435,366,371,416.67,PAYMENT,2017-07-09 18:08:12,0.0,0.0,0,0,0,Australian Private Company,2007,18
436,366,371,62.49,PAYMENT,2017-07-09 18:08:12,416.67,416.67,1,1,0,Australian Private Company,2007,18
613,366,371,416.67,DEFAULT,2017-07-11 18:08:16,479.16,239.58,2,1,0,Australian Private Company,2007,18
614,366,371,62.49,DEFAULT,2017-07-11 18:08:16,479.16,239.58,2,1,1,Australian Private Company,2007,18
1032,366,371,416.67,PAYMENT,2017-07-17 18:08:25,479.16,239.58,2,1,2,Australian Private Company,2007,18
1033,366,371,62.49,PAYMENT,2017-07-17 18:08:25,895.83,298.61,3,1,2,Australian Private Company,2007,18
1139,366,371,416.67,DEFAULT,2017-07-19 18:08:28,958.32,239.58,4,1,2,Australian Private Company,2007,18
1140,366,371,62.49,DEFAULT,2017-07-19 18:08:28,958.32,239.58,4,1,3,Australian Private Company,2007,18
1440,366,371,40.0,PAYMENT,2017-07-23 18:08:35,958.32,239.58,4,1,4,Australian Private Company,2007,18
1441,366,371,50.0,PAYMENT,2017-07-23 18:08:35,998.32,199.66,5,1,4,Australian Private Company,2007,18
1442,366,371,120.0,PAYMENT,2017-07-23 18:08:35,1048.32,174.72,6,1,4,Australian Private Company,2007,18
1443,366,371,150.0,PAYMENT,2017-07-23 18:08:35,1168.32,166.9,7,1,4,Australian Private Company,2007,18
1520,366,371,40.0,DEFAULT,2017-07-25 18:08:36,1318.32,164.79,8,1,4,Australian Private Company,2007,18
1521,366,371,50.0,DEFAULT,2017-07-25 18:08:36,1318.32,164.79,8,1,5,Australian Private Company,2007,18
1522,366,371,120.0,DEFAULT,2017-07-25 18:08:36,1318.32,164.79,8,1,6,Australian Private Company,2007,18
1523,366,371,150.0,DEFAULT,2017-07-25 18:08:36,1318.32,164.79,8,1,7,Australian Private Company,2007,18
1876,366,371,20.92,PAYMENT,2017-07-31 18:08:44,1318.32,164.79,8,1,8,Australian Private Company,2007,18
1886,366,371,416.67,PAYMENT,2017-08-01 18:08:44,1339.24,148.8,9,1,8,Australian Private Company,2007,18
1887,366,371,62.49,PAYMENT,2017-08-01 18:08:45,1755.91,175.59,10,1,8,Australian Private Company,2007,18
1977,366,371,20.92,DEFAULT,2017-08-02 18:08:47,1818.4,165.31,11,1,8,Australian Private Company,2007,18
2395,366,371,416.67,PAYMENT,2017-08-09 18:08:56,1818.4,165.31,11,1,9,Australian Private Company,2007,18
2396,366,371,62.49,PAYMENT,2017-08-09 18:08:56,2235.07,186.26,12,1,9,Australian Private Company,2007,18
2516,366,371,416.67,DEFAULT,2017-08-13 18:08:59,2297.56,176.74,13,1,9,Australian Private Company,2007,18
2517,366,371,62.49,DEFAULT,2017-08-13 18:08:59,2297.56,176.74,13,1,10,Australian Private Company,2007,18
2976,366,371,416.67,PAYMENT,2017-08-20 18:09:10,2297.56,176.74,13,1,11,Australian Private Company,2007,18
2977,366,371,62.49,PAYMENT,2017-08-20 18:09:10,2714.23,193.87,14,1,11,Australian Private Company,2007,18
3170,366,371,416.67,DEFAULT,2017-08-22 18:09:15,2776.72,185.11,15,1,11,Australian Private Company,2007,18
3171,366,371,62.49,DEFAULT,2017-08-22 18:09:15,2776.72,185.11,15,1,12,Australian Private Company,2007,18
3251,366,371,416.67,PAYMENT,2017-08-23 18:09:16,2776.72,185.11,15,1,13,Australian Private Company,2007,18
3252,366,371,62.49,PAYMENT,2017-08-23 18:09:17,3193.39,199.59,16,1,13,Australian Private Company,2007,18
3353,366,371,416.67,DEFAULT,2017-08-27 18:09:19,3255.88,191.52,17,1,13,Australian Private Company,2007,18
3354,366,371,62.49,DEFAULT,2017-08-27 18:09:19,3255.88,191.52,17,1,14,Australian Private Company,2007,18
4340,366,371,21.76,PAYMENT,2017-09-13 18:09:42,3255.88,191.52,17,1,15,Australian Private Company,2007,18
4428,366,371,21.76,DEFAULT,2017-09-17 18:08:08,3277.64,182.09,18,1,15,Australian Private Company,2007,18
4675,366,371,2500.02,PAYMENT,2017-09-19 18:08:08,3277.64,182.09,18,1,16,Australian Private Company,2007,18
4680,366,371,0.01,DEFAULT,2017-09-19 18:08:08,5777.66,304.09,19,1,16,Australian Private Company,2007,18
4751,366,371,250.0,PAYMENT,2017-09-20 18:08:09,5777.66,304.09,19,1,17,Australian Private Company,2007,18
5157,366,371,500.0,PAYMENT,2017-09-27 18:08:08,6027.66,301.38,20,1,17,Australian Private Company,2007,18
6334,366,371,250.0,PAYMENT,2017-10-19 17:08:09,6527.66,310.84,21,1,17,Australian Private Company,2007,18
6689,366,371,250.0,PAYMENT,2017-10-25 17:08:13,6777.66,308.08,22,1,17,Australian Private Company,2007,18
7508,366,371,250.0,PAYMENT,2017-11-09 17:08:12,7027.66,305.55,23,1,17,Australian Private Company,2007,18
8371,366,371,250.0,PAYMENT,2017-11-23 17:08:14,7277.66,303.24,24,1,17,Australian Private Company,2007,18
9162,366,371,250.0,PAYMENT,2017-12-10 17:08:15,7527.66,301.11,25,1,17,Australian Private Company,2007,18
11084,366,371,500.0,PAYMENT,2018-01-11 17:08:17,7777.66,299.14,26,1,17,Australian Private Company,2007,18
12524,366,371,307.46,PAYMENT,2018-02-05 17:08:19,8277.66,306.58,27,1,17,Australian Private Company,2007,18
12652,366,371,2807.46,DEFAULT,2018-02-06 17:08:22,8585.12,306.61,28,1,17,Australian Private Company,2007,18
12653,366,371,0.01,PAYMENT,2018-02-06 17:08:22,8585.12,306.61,28,1,18,Australian Private Company,2007,18
13981,1119,372,10049.96,PAYMENT,2018-02-26 17:08:22,0.0,0.0,0,0,0,Australian Private Company,2009,16
13982,1119,372,50.0,PAYMENT,2018-02-26 17:08:22,10049.96,10049.96,1,1,0,Australian Private Company,2009,16
14252,1119,372,883.33,PAYMENT,2018-03-04 17:08:25,10099.96,5049.98,2,1,0,Australian Private Company,2009,16
14253,1119,372,133.33,PAYMENT,2018-03-04 17:08:25,10983.29,3661.1,3,1,0,Australian Private Company,2009,16
15946,1119,372,833.33,PAYMENT,2018-03-26 17:08:25,11116.62,2779.16,4,1,0,Australian Private Company,2009,16
15947,1119,372,133.33,PAYMENT,2018-03-26 17:08:25,11949.95,2389.99,5,1,0,Australian Private Company,2009,16
18119,1119,372,833.33,PAYMENT,2018-04-26 18:08:30,12083.28,2013.88,6,1,0,Australian Private Company,2009,16
18120,1119,372,133.33,PAYMENT,2018-04-26 18:08:30,12916.61,1845.23,7,1,0,Australian Private Company,2009,16
20461,1119,372,833.33,PAYMENT,2018-05-27 18:08:33,13049.94,1631.24,8,1,0,Australian Private Company,2009,16
20462,1119,372,133.33,PAYMENT,2018-05-27 18:08:33,13883.27,1542.59,9,1,0,Australian Private Company,2009,16
23038,1119,372,833.33,PAYMENT,2018-06-26 18:08:46,14016.6,1401.66,10,1,0,Australian Private Company,2009,16
23039,1119,372,133.33,PAYMENT,2018-06-26 18:08:46,14849.93,1349.99,11,1,0,Australian Private Company,2009,16
1227,321,373,4.0,DEFAULT,2017-07-19 18:08:30,0.0,0.0,0,0,0,Australian Private Company,2009,16
5037,321,373,1000.0,PAYMENT,2017-09-25 18:08:10,0.0,0.0,0,0,1,Australian Private Company,2009,16
5602,321,373,1000.0,PAYMENT,2017-10-08 17:08:12,1000.0,1000.0,1,1,1,Australian Private Company,2009,16
6837,321,373,1000.0,PAYMENT,2017-10-29 17:08:11,2000.0,1000.0,2,1,1,Australian Private Company,2009,16
7317,321,373,1000.0,PAYMENT,2017-11-06 17:08:14,3000.0,1000.0,3,1,1,Australian Private Company,2009,16
8372,321,373,1000.0,PAYMENT,2017-11-23 17:08:14,4000.0,1000.0,4,1,1,Australian Private Company,2009,16
9844,321,373,1000.0,PAYMENT,2017-12-19 17:08:16,5000.0,1000.0,5,1,1,Australian Private Company,2009,16
10712,321,373,1000.0,PAYMENT,2018-01-07 17:08:18,6000.0,1000.0,6,1,1,Australian Private Company,2009,16
12521,321,373,1000.0,PAYMENT,2018-02-05 17:08:19,7000.0,1000.0,7,1,1,Australian Private Company,2009,16
14230,321,373,176.72,PAYMENT,2018-03-01 17:08:22,8000.0,1000.0,8,1,1,Australian Private Company,2009,16
14231,321,373,1000.0,PAYMENT,2018-03-01 17:08:22,8176.72,908.52,9,1,1,Australian Private Company,2009,16
17811,321,373,1000.0,PAYMENT,2018-04-23 18:08:28,9176.72,917.67,10,1,1,Australian Private Company,2009,16
21116,321,373,10172.71,DEFAULT,2018-06-04 18:08:44,10176.72,925.16,11,1,1,Australian Private Company,2009,16
1274,383,374,1666.67,PAYMENT,2017-07-20 18:08:31,0.0,0.0,0,0,0,Australian Private Company,2010,15
1275,383,374,249.99,PAYMENT,2017-07-20 18:08:31,1666.67,1666.67,1,1,0,Australian Private Company,2010,15
3074,383,374,1666.67,PAYMENT,2017-08-20 18:09:12,1916.66,958.33,2,1,0,Australian Private Company,2010,15
3075,383,374,249.99,PAYMENT,2017-08-20 18:09:12,3583.33,1194.44,3,1,0,Australian Private Company,2010,15
4800,383,374,1666.67,PAYMENT,2017-09-20 18:08:12,3833.32,958.33,4,1,0,Australian Private Company,2010,15
4801,383,374,249.99,PAYMENT,2017-09-20 18:08:12,5499.99,1100.0,5,1,0,Australian Private Company,2010,15
6538,383,374,1666.67,PAYMENT,2017-10-22 17:08:17,5749.98,958.33,6,1,0,Australian Private Company,2010,15
6539,383,374,249.99,PAYMENT,2017-10-22 17:08:17,7416.65,1059.52,7,1,0,Australian Private Company,2010,15
8213,383,374,1666.67,PAYMENT,2017-11-20 17:08:15,7666.64,958.33,8,1,0,Australian Private Company,2010,15
8214,383,374,249.99,PAYMENT,2017-11-20 17:08:15,9333.31,1037.03,9,1,0,Australian Private Company,2010,15
9995,383,374,1666.67,PAYMENT,2017-12-20 17:08:18,9583.3,958.33,10,1,0,Australian Private Company,2010,15
9996,383,374,249.99,PAYMENT,2017-12-20 17:08:18,11249.97,1022.72,11,1,0,Australian Private Company,2010,15
11816,383,374,1666.67,PAYMENT,2018-01-21 17:08:23,11499.96,958.33,12,1,0,Australian Private Company,2010,15
11817,383,374,249.99,PAYMENT,2018-01-21 17:08:23,13166.63,1012.82,13,1,0,Australian Private Company,2010,15
16386,1208,375,7049.96,PAYMENT,2018-04-04 18:08:26,0.0,0.0,0,0,0,Australian Private Company,2012,13
16387,1208,375,50.0,PAYMENT,2018-04-04 18:08:26,7049.96,7049.96,1,1,0,Australian Private Company,2012,13
16601,1208,375,633.33,PAYMENT,2018-04-08 18:08:28,7099.96,3549.98,2,1,0,Australian Private Company,2012,13
16602,1208,375,39.08,PAYMENT,2018-04-08 18:08:28,7733.29,2577.76,3,1,0,Australian Private Company,2012,13
18799,1208,375,583.33,PAYMENT,2018-05-07 18:08:31,7772.37,1943.09,4,1,0,Australian Private Company,2012,13
18800,1208,375,39.08,PAYMENT,2018-05-07 18:08:31,8355.7,1671.14,5,1,0,Australian Private Company,2012,13
21079,1208,375,583.33,PAYMENT,2018-06-04 18:09:08,8394.78,1399.13,6,1,0,Australian Private Company,2012,13
21080,1208,375,39.08,PAYMENT,2018-06-04 18:09:08,8978.11,1282.59,7,1,0,Australian Private Company,2012,13
23670,1208,375,583.33,PAYMENT,2018-07-04 18:08:46,9017.19,1127.15,8,1,0,Australian Private Company,2012,13
23671,1208,375,39.08,PAYMENT,2018-07-04 18:08:46,9600.52,1066.72,9,1,0,Australian Private Company,2012,13
11100,1024,376,10049.96,PAYMENT,2018-01-11 17:08:17,0.0,0.0,0,0,0,Australian Private Company,2013,12
11101,1024,376,50.0,PAYMENT,2018-01-11 17:08:17,10049.96,10049.96,1,1,0,Australian Private Company,2013,12
11262,1024,376,883.33,PAYMENT,2018-01-14 17:08:22,10099.96,5049.98,2,1,0,Australian Private Company,2013,12
11263,1024,376,133.33,PAYMENT,2018-01-14 17:08:22,10983.29,3661.1,3,1,0,Australian Private Company,2013,12
11422,1024,376,133.33,DEFAULT,2018-01-16 17:08:18,11116.62,2779.16,4,1,0,Australian Private Company,2013,12
11423,1024,376,883.33,DEFAULT,2018-01-16 17:08:18,11116.62,2779.16,4,1,1,Australian Private Company,2013,12
11915,1024,376,883.33,PAYMENT,2018-01-23 17:08:21,11116.62,2779.16,4,1,2,Australian Private Company,2013,12
11916,1024,376,133.33,PAYMENT,2018-01-23 17:08:21,11999.95,2399.99,5,1,2,Australian Private Company,2013,12
12911,1024,376,833.33,PAYMENT,2018-02-11 17:08:23,12133.28,2022.21,6,1,2,Australian Private Company,2013,12
12912,1024,376,133.33,PAYMENT,2018-02-11 17:08:23,12966.61,1852.37,7,1,2,Australian Private Company,2013,12
14843,1024,376,833.33,PAYMENT,2018-03-11 17:08:25,13099.94,1637.49,8,1,2,Australian Private Company,2013,12
14844,1024,376,133.33,PAYMENT,2018-03-11 17:08:26,13933.27,1548.14,9,1,2,Australian Private Company,2013,12
14990,1024,376,833.33,DEFAULT,2018-03-13 17:08:23,14066.6,1406.66,10,1,2,Australian Private Company,2013,12
14991,1024,376,133.33,DEFAULT,2018-03-13 17:08:23,14066.6,1406.66,10,1,3,Australian Private Company,2013,12
15717,1024,376,833.33,PAYMENT,2018-03-22 17:08:25,14066.6,1406.66,10,1,4,Australian Private Company,2013,12
15718,1024,376,133.33,PAYMENT,2018-03-22 17:08:25,14899.93,1354.54,11,1,4,Australian Private Company,2013,12
16212,1024,376,833.33,PAYMENT,2018-04-02 18:08:29,15033.26,1252.77,12,1,4,Australian Private Company,2013,12
16213,1024,376,133.33,PAYMENT,2018-04-02 18:08:29,15866.59,1220.51,13,1,4,Australian Private Company,2013,12
18473,1024,376,833.33,PAYMENT,2018-05-01 18:08:30,15999.92,1142.85,14,1,4,Australian Private Company,2013,12
18474,1024,376,133.33,PAYMENT,2018-05-01 18:08:30,16833.25,1122.22,15,1,4,Australian Private Company,2013,12
20921,1024,376,833.33,PAYMENT,2018-06-03 18:08:33,16966.58,1060.41,16,1,4,Australian Private Company,2013,12
20922,1024,376,133.33,PAYMENT,2018-06-03 18:08:33,17799.91,1047.05,17,1,4,Australian Private Company,2013,12
23379,1024,376,833.33,PAYMENT,2018-07-01 18:08:47,17933.24,996.29,18,1,4,Australian Private Company,2013,12
23380,1024,376,133.33,PAYMENT,2018-07-01 18:08:47,18766.57,987.71,19,1,4,Australian Private Company,2013,12
9402,964,377,10049.96,PAYMENT,2017-12-12 17:08:15,0.0,0.0,0,0,0,Australian Private Company,2014,11
9403,964,377,50.0,PAYMENT,2017-12-12 17:08:15,10049.96,10049.96,1,1,0,Australian Private Company,2014,11
9685,964,377,883.33,PAYMENT,2017-12-17 17:08:19,10099.96,5049.98,2,1,0,Australian Private Company,2014,11
9686,964,377,133.33,PAYMENT,2017-12-17 17:08:19,10983.29,3661.1,3,1,0,Australian Private Company,2014,11
11252,964,377,833.33,PAYMENT,2018-01-14 17:08:22,11116.62,2779.16,4,1,0,Australian Private Company,2014,11
11253,964,377,133.33,PAYMENT,2018-01-14 17:08:22,11949.95,2389.99,5,1,0,Australian Private Company,2014,11
13015,964,377,833.33,PAYMENT,2018-02-12 17:08:21,12083.28,2013.88,6,1,0,Australian Private Company,2014,11
13016,964,377,133.33,PAYMENT,2018-02-12 17:08:21,12916.61,1845.23,7,1,0,Australian Private Company,2014,11
14958,964,377,833.33,PAYMENT,2018-03-12 17:08:25,13049.94,1631.24,8,1,0,Australian Private Company,2014,11
14959,964,377,133.33,PAYMENT,2018-03-12 17:08:25,13883.27,1542.59,9,1,0,Australian Private Company,2014,11
17018,964,377,833.33,PAYMENT,2018-04-12 18:08:27,14016.6,1401.66,10,1,0,Australian Private Company,2014,11
17019,964,377,133.33,PAYMENT,2018-04-12 18:08:27,14849.93,1349.99,11,1,0,Australian Private Company,2014,11
19283,964,377,833.33,PAYMENT,2018-05-13 18:08:34,14983.26,1248.6,12,1,0,Australian Private Company,2014,11
19284,964,377,133.33,PAYMENT,2018-05-13 18:08:35,15816.59,1216.66,13,1,0,Australian Private Company,2014,11
21780,964,377,833.33,PAYMENT,2018-06-12 18:09:01,15949.92,1139.28,14,1,0,Australian Private Company,2014,11
21781,964,377,133.33,PAYMENT,2018-06-12 18:09:01,16783.25,1118.88,15,1,0,Australian Private Company,2014,11
24415,964,377,833.33,PAYMENT,2018-07-12 18:09:18,16916.58,1057.29,16,1,0,Australian Private Company,2014,11
24416,964,377,133.33,PAYMENT,2018-07-12 18:09:18,17749.91,1044.11,17,1,0,Australian Private Company,2014,11
910,249,378,583.33,PAYMENT,2017-07-16 18:08:22,0.0,0.0,0,0,0,Australian Private Company,2013,12
911,249,378,81.67,PAYMENT,2017-07-16 18:08:22,583.33,583.33,1,1,0,Australian Private Company,2013,12
2818,249,378,583.33,PAYMENT,2017-08-16 18:09:06,665.0,332.5,2,1,0,Australian Private Company,2013,12
2819,249,378,81.67,PAYMENT,2017-08-16 18:09:06,1248.33,416.11,3,1,0,Australian Private Company,2013,12
4513,249,378,583.33,PAYMENT,2017-09-17 18:08:10,1330.0,332.5,4,1,0,Australian Private Company,2013,12
4514,249,378,81.67,PAYMENT,2017-09-17 18:08:10,1913.33,382.67,5,1,0,Australian Private Company,2013,12
6195,249,378,583.33,PAYMENT,2017-10-16 17:08:15,1995.0,332.5,6,1,0,Australian Private Company,2013,12
6196,249,378,81.67,PAYMENT,2017-10-16 17:08:15,2578.33,368.33,7,1,0,Australian Private Company,2013,12
12593,1068,378,10049.96,PAYMENT,2018-02-06 17:08:20,2660.0,332.5,8,1,0,Australian Private Company,2013,12
12594,1068,378,50.0,PAYMENT,2018-02-06 17:08:20,12709.96,1412.22,9,2,0,Australian Private Company,2013,12
12913,1068,378,883.33,PAYMENT,2018-02-11 17:08:23,12759.96,1276.0,10,2,0,Australian Private Company,2013,12
12914,1068,378,133.33,PAYMENT,2018-02-11 17:08:23,13643.29,1240.3,11,2,0,Australian Private Company,2013,12
14538,1068,378,833.33,PAYMENT,2018-03-06 17:08:22,13776.62,1148.05,12,2,0,Australian Private Company,2013,12
14539,1068,378,133.33,PAYMENT,2018-03-06 17:08:22,14609.95,1123.84,13,2,0,Australian Private Company,2013,12
16637,1068,378,833.33,PAYMENT,2018-04-08 18:08:28,14743.28,1053.09,14,2,0,Australian Private Company,2013,12
16638,1068,378,133.33,PAYMENT,2018-04-08 18:08:28,15576.61,1038.44,15,2,0,Australian Private Company,2013,12
18853,1068,378,833.33,PAYMENT,2018-05-07 18:08:32,15709.94,981.87,16,2,0,Australian Private Company,2013,12
18854,1068,378,133.33,PAYMENT,2018-05-07 18:08:32,16543.27,973.13,17,2,0,Australian Private Company,2013,12
21246,1068,378,833.33,PAYMENT,2018-06-06 18:09:10,16676.6,926.48,18,2,0,Australian Private Company,2013,12
